,Datetime,n_spawn,entrance,route,spawn_delay,Adjusted_Datetime
427,2024-03-04 09:18:52,1.0,E12,route_E12_A18,3,2024-03-04 09:18:49
447,2024-03-04 09:18:52,1.0,E11,route_E11_A7,2,2024-03-04 09:18:50
93,2024-03-04 09:19:00,1.0,E24,route_E24_A2,9,2024-03-04 09:18:51
428,2024-03-04 09:18:55,1.0,E12,route_E12_A18,3,2024-03-04 09:18:52
92,2024-03-04 09:19:02,1.0,E24,route_E24_A2,9,2024-03-04 09:18:53
91,2024-03-04 09:19:05,1.0,E24,route_E24_A1,9,2024-03-04 09:18:56
90,2024-03-04 09:19:08,1.0,E24,route_E24_A5,9,2024-03-04 09:18:59
410,2024-03-04 09:19:03,1.0,E13,route_E13_A2,4,2024-03-04 09:18:59
429,2024-03-04 09:19:04,1.0,E12,route_E12_A18,3,2024-03-04 09:19:01
89,2024-03-04 09:19:11,1.0,E24,route_E24_A2,9,2024-03-04 09:19:02
88,2024-03-04 09:19:13,1.0,E24,route_E24_A6,9,2024-03-04 09:19:04
87,2024-03-04 09:19:16,1.0,E24,route_E24_A2,9,2024-03-04 09:19:07
141,2024-03-04 09:19:11,1.0,E4,route_E4_A7,3,2024-03-04 09:19:08
86,2024-03-04 09:19:19,1.0,E24,route_E24_A2,9,2024-03-04 09:19:10
382,2024-03-04 09:19:26,1.0,E14,route_E14_A11,10,2024-03-04 09:19:16
142,2024-03-04 09:19:20,1.0,E4,route_E4_A7,3,2024-03-04 09:19:17
440,2024-03-04 09:19:19,1.0,E17,route_E17_A17,1,2024-03-04 09:19:18
338,2024-03-04 09:19:22,1.0,E5,route_E5_A3,4,2024-03-04 09:19:18
381,2024-03-04 09:19:22,1.0,E22,route_E22_A1,0,2024-03-04 09:19:22
143,2024-03-04 09:19:25,1.0,E4,route_E4_A16,3,2024-03-04 09:19:22
339,2024-03-04 09:19:32,1.0,E5,route_E5_A3,4,2024-03-04 09:19:28
330,2024-03-04 09:19:34,1.0,E22,route_E22_A2,0,2024-03-04 09:19:34
340,2024-03-04 09:19:40,1.0,E5,route_E5_A3,4,2024-03-04 09:19:36
329,2024-03-04 09:19:37,1.0,E22,route_E22_A7,0,2024-03-04 09:19:37
144,2024-03-04 09:19:40,1.0,E4,route_E4_A7,3,2024-03-04 09:19:37
301,2024-03-04 09:19:40,1.0,E22,route_E22_A7,0,2024-03-04 09:19:40
0,2024-03-04 09:19:43,1.0,E1,route_E1_A7,2,2024-03-04 09:19:41
448,2024-03-04 09:19:44,1.0,E11,route_E11_A16,2,2024-03-04 09:19:42
300,2024-03-04 09:19:44,1.0,E22,route_E22_A7,0,2024-03-04 09:19:44
510,2024-03-04 09:19:46,1.0,E1,route_E1_A16,2,2024-03-04 09:19:44
145,2024-03-04 09:19:48,1.0,E4,route_E4_A18,3,2024-03-04 09:19:45
511,2024-03-04 09:19:48,1.0,E1,route_E1_A7,2,2024-03-04 09:19:46
85,2024-03-04 09:19:55,1.0,E24,route_E24_A6,9,2024-03-04 09:19:46
506,2024-03-04 09:19:47,1.0,E2,route_E2_A3,0,2024-03-04 09:19:47
494,2024-03-04 09:19:49,1.0,E2,route_E2_A3,0,2024-03-04 09:19:49
160,2024-03-04 09:19:58,1.0,E24,route_E24_A2,9,2024-03-04 09:19:49
512,2024-03-04 09:19:52,1.0,E1,route_E1_A16,2,2024-03-04 09:19:50
513,2024-03-04 09:19:54,1.0,E1,route_E1_A7,2,2024-03-04 09:19:52
162,2024-03-04 09:20:01,1.0,E24,route_E24_A5,9,2024-03-04 09:19:52
299,2024-03-04 09:19:54,1.0,E22,route_E22_A7,0,2024-03-04 09:19:54
265,2024-03-04 09:20:04,1.0,E24,route_E24_A2,9,2024-03-04 09:19:55
495,2024-03-04 09:19:55,1.0,E2,route_E2_A3,0,2024-03-04 09:19:55
520,2024-03-04 09:19:58,1.0,E1,route_E1_A16,2,2024-03-04 09:19:56
298,2024-03-04 09:19:57,1.0,E22,route_E22_A1,0,2024-03-04 09:19:57
341,2024-03-04 09:20:01,1.0,E5,route_E5_A3,4,2024-03-04 09:19:57
163,2024-03-04 09:20:06,1.0,E24,route_E24_A6,9,2024-03-04 09:19:57
496,2024-03-04 09:19:59,1.0,E2,route_E2_A3,0,2024-03-04 09:19:59
237,2024-03-04 09:20:09,1.0,E24,route_E24_A2,9,2024-03-04 09:20:00
5,2024-03-04 09:20:03,1.0,E6,route_E6_A2,2,2024-03-04 09:20:01
236,2024-03-04 09:20:12,1.0,E24,route_E24_A2,9,2024-03-04 09:20:03
411,2024-03-04 09:20:08,1.0,E13,route_E13_A2,4,2024-03-04 09:20:04
6,2024-03-04 09:20:06,1.0,E6,route_E6_A2,2,2024-03-04 09:20:04
52,2024-03-04 09:20:07,1.0,E7,route_E7_A16,2,2024-03-04 09:20:05
235,2024-03-04 09:20:15,1.0,E24,route_E24_A5,9,2024-03-04 09:20:06
